timestamp,Volts A-N,Volts B-C,Volts C-A,Watts 3-Ph total,VARs 3-Ph total,VAs 3-Ph total,Power Factor 3-Ph total,Frequency,Neutral Current,Watts Phase A,Watts Phase B,Watts Phase C,VARs Phase A,VARs Phase B,VARs Phase C,VAs Phase A,VAs Phase B,VAs Phase C,Power Factor Phase A,Power Factor Phase B,Power Factor Phase C,Symmetrical Component Magnitude 0 Seq,Symmetrical Component Magnitude + Seq,Symmetrical Component Magnitude - Seq
1563548699.826351,121.5,243.504,243.421,-33833.195,6516.849,60259.5,0.565,60.035,216.005,-25264.25,10036.256,-18677.535,8700.523,7486.938,-9698.875,26757.75,12491.018,21068.594,0.947,-0.801,0.888,70.741,0.448,140.781
1563548703.823358,121.5,243.525,243.442,-33828.914,6547.924,60231.0,0.565,60.022,216.002,-25336.75,10040.731,-18680.344,8757.049,7463.844,-9649.875,26879.5,12498.149,21080.096,0.946,-0.801,0.888,70.177,0.302,140.547
1563548707.833946,121.5,243.498,243.415,-33837.824,6520.947,60329.5,0.566,59.782,217.995,-25218.75,10108.984,-18689.826,8711.26,7465.094,-9602.375,26876.375,12502.583,21059.17,0.947,-0.801,0.889,70.199,0.463,139.117
1563548711.8359628,121.0,243.388,242.305,-33858.648,6554.856,60351.0,0.565,59.808,216.991,-25443.5,9989.964,-18811.59,8708.358,7445.438,-9618.25,26808.25,12515.082,21025.377,0.946,-0.801,0.89,70.248,0.488,139.945
1563548715.835073,121.0,243.272,242.189,-33859.367,6550.171,60168.5,0.565,59.817,216.991,-25326.75,10036.297,-18808.588,8706.534,7409.219,-9647.875,26802.625,12497.031,21002.652,0.946,-0.805,0.887,70.301,0.535,139.516
1563548719.8375552,121.0,243.189,242.102,-33854.895,7223.951,60621.0,0.561,59.908,226.993,-25439.75,10063.021,-18584.898,9463.008,7407.062,-9632.875,27049.875,12512.273,21019.717,0.934,-0.808,0.887,70.281,0.539,139.164
1563548723.8429217,121.0,243.157,242.058,-34888.391,-12726.971,62162.75,0.582,60.051,230.0,-26383.0,10091.042,-18611.99,-10543.896,7396.5,-9639.75,28479.125,12503.777,21045.582,0.949,-0.807,0.888,70.266,0.388,139.023
1563548727.853519,121.5,243.169,242.065,-34121.699,6630.199,60459.0,0.564,59.818,218.993,-25563.0,10053.313,-18588.264,8890.549,7427.844,-9622.625,26971.25,12526.123,21054.4,0.942,-0.804,0.89,70.729,0.524,140.117
1563548731.853625,121.5,243.238,242.14,-34104.859,6596.308,60655.0,0.563,59.817,218.978,-25373.75,10103.515,-18570.217,8828.271,7452.656,-9640.75,26975.625,12510.767,21050.631,0.942,-0.804,0.89,70.257,0.338,139.328
1563548735.8621583,121.5,243.286,242.193,-34118.992,6601.733,60477.5,0.564,59.837,218.972,-25504.25,10050.384,-18699.676,8775.466,7442.969,-9648.875,26989.375,12517.842,21056.562,0.943,-0.804,0.889,70.215,0.439,139.398
1563548739.8613508,121.5,243.324,242.233,-34104.203,6596.042,60540.0,0.563,59.821,217.962,-25455.5,10103.183,-18575.77,8828.925,7438.594,-9649.5,26956.875,12505.83,21060.514,0.942,-0.805,0.889,70.753,0.5,140.281
1563548743.8837981,121.5,243.359,242.271,-33827.641,6589.105,60628.5,0.563,59.792,217.965,-25435.5,10084.391,-18594.119,8760.561,7454.188,-9655.75,26939.375,12482.727,21079.002,0.946,-0.801,0.89,70.764,0.638,140.375
1563548747.8749952,121.5,243.396,242.309,-33810.312,6622.412,60492.5,0.564,59.774,217.966,-25404.25,10092.971,-18629.564,8830.07,7460.594,-9629.25,26972.5,12556.921,21001.672,0.946,-0.801,0.89,70.762,0.436,140.32
1563548751.8786736,121.5,243.437,242.35,-33816.676,6559.178,60669.5,0.564,59.76,218.973,-25396.25,10107.479,-18654.59,8760.881,7475.562,-9618.625,26977.5,12565.09,21015.34,0.946,-0.801,0.89,70.236,0.332,140.367
1563548755.884209,121.5,243.449,242.362,-33798.633,6554.315,60557.0,0.559,59.988,217.969,-25444.25,10084.653,-18666.76,8767.298,7461.656,-9619.875,26823.25,12602.985,21025.797,0.946,-0.801,0.89,70.252,0.477,140.516
1563548759.8849688,121.5,243.452,242.367,-33843.984,6493.121,60599.0,0.56,59.982,217.977,-25408.0,10156.217,-18723.807,8657.221,7484.125,-9673.875,26764.625,12607.062,21065.785,0.948,-0.806,0.887,70.297,0.535,140.609
1563548763.8893433,121.5,243.456,242.37,-33842.883,6523.255,60448.0,0.56,59.953,218.977,-25357.5,10155.966,-18742.82,8718.761,7456.656,-9603.0,27005.625,12544.269,21077.156,0.948,-0.805,0.887,70.216,0.637,140.906
1563548767.8905442,121.5,243.467,243.381,-33833.082,6555.248,60487.0,0.56,59.944,218.974,-25368.75,10171.627,-18618.025,8767.869,7464.625,-9618.625,26979.375,12561.684,21088.814,0.947,-0.805,0.887,70.217,0.424,140.461
